sku,prod,brand,rev90,n_ten,n_ord,fonte,erp_stock,supplier_stock,pos,costo,prezzo,comp_min,n_comp,floor_price,target_price,ricarico_target_pct,verdetto,cut_needed
933151209,BETOTAL 40CPR,BET,211.74,4,12,MAGAZZINO,9,2198,,14.63,18.00,18.39,73,16.68,18.38,25.6,STANDALONE,0
983332976,PRODEFEN D PLUS 10BUST,ITL,211.55,2,7,grossista,0,176,,14.00,17.22,13.47,44,15.96,13.46,-3.9,NON_POSIZIONABILE,0
951305376,BIOTENOR 30CPS,"",211.41,1,4,grossista,0,198,,26.04,0.00,33.33,21,29.69,33.32,28.0,REINSERISCI_prezzo_fb,0
906175827,"EUMILL GOCCE OCULARI 10FL0,5ML",EUM,210.96,7,35,MAGAZZINO,57,755,,5.06,6.03,5.47,70,5.97,5.46,7.9,NON_POSIZIONABILE,0
947022051,OSTEO SUPPLEMENT 120TAV,SLG,210.51,2,5,grossista,0,215,7,28.40,33.06,33.17,39,32.38,33.16,16.8,STANDALONE,0
982475333,SERENITY PANTS SD SENS EX L 12,SER,210.50,1,4,grossista,0,150,9,8.74,10.38,11.51,27,10.31,11.50,31.6,STANDALONE,0
938766793,GLUCOFIX TECH SENSOR 25STR,"",210.45,3,10,grossista,0,536,8,9.87,11.64,13.13,28,11.65,13.12,32.9,STANDALONE,0
971375795,SUSTENIUM MG K 28BUST PROMO,SUS,210.37,7,28,grossista,0,158,,6.55,8.05,8.39,47,7.73,8.38,27.9,STANDALONE,0
951043544,VITREO START 30STICKPACK TB,"",210.29,2,7,grossista,0,175,,16.83,0.00,22.38,22,19.19,22.37,32.9,REINSERISCI_prezzo_fb,0
931010589,ACIDIF PLUS 14CPR,"",210.13,2,5,grossista,0,632,,16.07,19.29,19.99,44,18.32,19.98,24.3,STANDALONE,0
947244644,CAROBIN PET FORTE PASTA 30G,NBF,209.94,4,10,grossista,0,195,9,13.26,15.44,17.25,51,15.12,17.24,30.0,STANDALONE,0
930010133,MD-KNEE ITALIA 10FL INIETT 2ML,GNA,209.88,3,3,grossista,0,5,6,67.86,78.42,73.32,31,76.00,73.31,8.0,NON_POSIZIONABILE,0
909468555,NUX VOMICA HOMAC 30ML GTT HEEL,GNA,209.80,4,12,grossista,0,205,,13.32,15.85,14.94,42,15.18,14.93,12.1,NON_POSIZIONABILE,0
984805174,VISTA SANA 100PAST,GIO,209.73,5,7,grossista,0,84,6,14.94,17.58,19.87,26,17.03,19.86,32.9,STANDALONE,0
951388659,BIANUTRIS POLVERE SOLUB 14BUST,"",209.69,2,5,grossista,0,14,,33.07,0.00,41.71,13,37.04,41.70,26.1,REINSERISCI_prezzo_fb,0
931472132,REFALGIN 20CPR FILMATE DEGLUT,RLL,209.44,2,8,grossista,0,544,8,9.08,10.57,11.34,35,10.71,11.33,24.8,STANDALONE,0
938212370,POLASE ARANCIA 36BUST,POE,209.42,4,9,grossista,0,237,,18.84,22.61,18.93,34,21.48,18.92,0.4,NON_POSIZIONABILE,0
974031407,UROIAL 14STICK PACK,S&R,208.98,5,7,MAGAZZINO,1,610,,16.36,19.87,17.10,46,18.65,17.09,4.5,NON_POSIZIONABILE,0
947322044,INOSIT U10 400ML,BIO,208.96,2,7,grossista,0,196,,20.23,24.27,24.46,40,23.06,24.45,20.9,STANDALONE,0
952055453,PROTISPRINT 450G,PR3,208.68,2,3,grossista,0,25,,49.75,0.00,58.71,23,55.72,58.70,18.0,REINSERISCI_prezzo_fb,0
944628825,PELVIXAN 30CPR RIVESTITE,DMY,208.62,3,6,grossista,0,208,,21.14,24.53,26.96,27,24.10,26.95,27.5,STANDALONE,0
990041612,NUCRON PLUS 14STICK 3G,"",208.26,3,7,grossista,0,45,,11.01,0.00,17.44,13,12.55,17.43,58.3,REINSERISCI_prezzo_fb,0
936092624,LAURIDYL 20CPS,"",207.67,2,5,grossista,0,114,6,16.93,19.95,21.60,23,19.30,21.59,27.5,STANDALONE,0
976332561,ESI BIOCOLLAGENIX 120CPR,ESI,207.50,5,8,grossista,0,207,,18.03,20.91,19.54,59,20.55,19.53,8.3,NON_POSIZIONABILE,0
951332319,ALIAMED 20BUST,"",207.46,3,4,grossista,0,245,,22.03,0.00,29.30,26,25.11,29.29,33.0,REINSERISCI_prezzo_fb,0
984815454,NUTRIZYM 60CPS,"",207.07,3,9,grossista,0,101,,15.13,17.55,19.99,47,17.25,19.98,32.1,STANDALONE,0
981239383,ESPERIVIT Q 100 30TAV,VDA,206.97,4,5,grossista,0,3000,9,21.43,24.89,26.96,49,24.43,26.95,25.8,STANDALONE,0
951862972,URYVET EVO 1500 32CPR,DR2,206.81,3,7,grossista,0,91,,14.15,0.00,18.82,27,16.13,18.81,32.9,REINSERISCI_prezzo_fb,0
942602614,MGK VIS ORANGE 15BUST,MGK,206.48,4,19,grossista,0,543,15,5.60,6.58,7.41,50,6.61,7.40,32.1,STANDALONE,0
935054914,MERIDOL COLLUTORIO 400ML,MRD,206.46,6,18,MAGAZZINO,1,747,,4.58,5.77,5.80,63,5.40,5.79,26.4,STANDALONE,0
932239080,POLIMAG FAST 20STICK PACK,LJ1,206.22,4,11,MAGAZZINO,1,844,,10.10,12.42,13.19,49,11.51,13.18,30.5,STANDALONE,0
930874134,BROMACETIL 600 15CPR EFFERV,BRM,206.17,5,11,MAGAZZINO,1,555,,12.27,15.09,15.35,48,13.98,15.34,25.0,STANDALONE,0
951337005,FIBROMIODOL 40CPR,"",205.37,2,4,grossista,0,59,,24.75,0.00,33.09,20,28.22,33.08,33.7,REINSERISCI_prezzo_fb,0
984905947,MSM ORGANIC 120CPS,NAC,205.26,4,12,grossista,0,67,,11.43,0.00,16.76,17,13.03,16.75,46.5,REINSERISCI_prezzo_fb,0
982483556,BREATHE RIGHT CLASSICI 30PZ,"",205.13,4,8,MAGAZZINO,8,901,4,14.34,16.69,20.71,48,16.34,20.70,44.4,STANDALONE,0
905387066,COLONFIT ADVANCE ARANCIA20BUST,"",204.94,4,8,grossista,0,662,5,10.12,11.86,13.42,30,11.54,13.41,32.5,STANDALONE,0
989303464,KUKIDENT ULTIMATE FRESCO BIPAC,KUK,204.93,3,9,MAGAZZINO,7,110,,17.01,19.90,21.35,29,19.39,21.34,25.5,STANDALONE,0
951864774,MIOCARE 20BUST,"",204.88,1,3,grossista,0,129,,28.20,0.00,35.93,27,32.15,35.92,27.4,REINSERISCI_prezzo_fb,0
989047687,KIJIMEA FLORACARE 28CPS,KJI,204.78,3,8,grossista,0,98,8,24.01,27.87,28.23,25,27.37,28.22,17.5,STANDALONE,0
037645013,VOLTALGAN*SCHIUMA CUT 50G 3%,VHG,204.75,6,14,grossista,0,437,,11.57,13.66,12.28,53,13.19,12.27,6.1,NON_POSIZIONABILE,0
904734643,RINOWASH KIT AZZ CAMPANA UNIV,OWH,204.34,3,8,grossista,0,504,9,23.08,26.35,26.33,51,26.31,26.32,14.0,VIA_PC,0.03
926417559,PEDIALUT GOCCE 5ML,PED,204.17,3,4,grossista,0,220,2,14.28,16.50,18.99,48,16.28,18.98,32.9,STANDALONE,0
939605046,GLUCOMEN AREO SENSOR STR 50PZ,GCO,204.05,4,6,MAGAZZINO,1,772,,20.18,23.61,23.32,36,23.00,23.31,15.5,VIA_PC,0.30
939312841,OMNISKIN 500 CREMA 500ML,KRY,203.65,7,17,grossista,0,307,,11.04,13.14,11.89,50,12.59,11.88,7.6,NON_POSIZIONABILE,0
900469711,NIKE CK ASCORB K 200BUST,"",203.44,3,5,grossista,0,238,9,23.91,28.14,28.36,32,27.26,28.35,18.6,STANDALONE,0
924825490,PALINGEN CREMA 30G,"",203.22,2,3,grossista,0,230,,18.71,21.71,23.21,31,21.33,23.20,24.0,STANDALONE,0
982947451,CAPITAL SPRAY SPF50+ 200ML,VIC,203.07,2,18,grossista,0,89,,16.43,19.23,14.75,43,18.73,14.74,-10.3,NON_POSIZIONABILE,0
932084890,NORMOIMMUNO 30CPS,A4D,202.78,4,8,grossista,0,779,7,15.09,17.80,19.79,33,17.20,19.78,31.1,STANDALONE,0
983513767,KUKIDENT PLUS BARRI A/CIBO 57G,KUK,202.54,8,14,MAGAZZINO,102,1495,,7.86,9.66,11.19,56,9.27,11.18,42.2,STANDALONE,0
950150641,BIOSCALIN TOTAL CARE 90CPR,BIS,202.50,1,3,MAGAZZINO,5,184,,38.40,44.93,40.35,42,43.01,40.34,5.1,NON_POSIZIONABILE,0
027377023,PROCTOSOLL*CREMA RETT 30G OTC,PLL,202.34,7,20,MAGAZZINO,2,2031,,6.83,8.33,8.21,57,8.06,8.20,20.1,VIA_PC,0.13
942692423,DUOLIVER PLUS 24CPR,BUE,202.21,2,4,MAGAZZINO,1,629,,21.77,26.45,24.73,42,24.82,24.72,13.6,NON_POSIZIONABILE,0
950249920,PHYSIOMANCE OVOSITOL 180CPS,0Z1,202.18,3,3,grossista,0,53,,32.59,0.00,41.49,19,36.50,41.48,27.3,REINSERISCI_prezzo_fb,0
947140493,"SOAVEMIN INTIMO DET 4,5 250ML","",202.12,4,8,grossista,0,111,,11.55,0.00,13.35,23,13.17,13.34,15.5,REINSERISCI_prezzo_fb,0
940009929,CELLULIZ 50BUST,"",202.03,2,7,grossista,0,19,,23.64,0.00,30.26,15,26.95,30.25,28.0,REINSERISCI_prezzo_fb,0
911974448,CITOGENEX 30CPS,BRH,201.83,4,6,grossista,0,109,,20.04,24.05,22.39,51,22.85,22.38,11.7,NON_POSIZIONABILE,0
988148134,MENCALIM HP 30CPS,"",201.83,6,10,grossista,0,315,6,13.55,15.77,16.16,28,15.45,16.15,19.2,STANDALONE,0
974058149,15 GLYCO CANOVA 150ML,SF8,201.60,3,5,grossista,0,56,5,29.99,34.84,38.29,28,34.19,38.28,27.6,STANDALONE,0
021925045,"PROCTOLYN*10SUPP 0,1MG+10MG",PTY,201.52,3,8,MAGAZZINO,2,191,,7.52,9.18,8.88,43,8.88,8.87,18.0,NON_POSIZIONABILE,0
987747829,LIFTACTIV COLLAGEN S CONT OCCH,VIC,201.48,5,8,grossista,0,95,,25.19,29.48,24.79,47,28.72,24.78,-1.6,NON_POSIZIONABILE,0
989045707,REVEE OIL FACE&BODY 100ML,"",201.33,3,6,grossista,0,35,,27.01,0.00,35.00,21,30.79,34.99,29.5,REINSERISCI_prezzo_fb,0
984785156,NEO PECIA FT 60CPR DIETALINEA,BKN,201.30,3,4,grossista,0,84,6,21.62,26.07,26.97,32,24.65,26.96,24.7,STANDALONE,0
984320022,ANACAPS EXPERT CAP/UN 3X30CPS,DUC,201.25,3,5,grossista,0,63,,44.14,52.97,39.39,26,49.44,39.38,-10.8,NON_POSIZIONABILE,0
951863024,HORMONIZE 60CPS,"",201.04,1,5,grossista,0,8,,23.23,0.00,27.37,24,26.48,27.36,17.8,REINSERISCI_prezzo_fb,0
942826583,RETIZIN 28CPR DEGLUT GASTRORES,"",200.58,4,7,grossista,0,219,10,18.61,21.86,20.27,44,21.22,20.26,8.9,NON_POSIZIONABILE,0
985483130,BIRETIX ISOREPAIR CREMA 50ML,BRT,200.46,4,8,grossista,0,190,8,15.57,18.25,18.84,33,17.75,18.83,20.9,STANDALONE,0
951043470,HYALU B5 CREMA VASO 50ML,LAR,200.41,4,6,grossista,0,191,,30.43,34.99,32.39,51,34.08,32.38,6.4,NON_POSIZIONABILE,0
987772542,COENZIMA Q10 100PAST,GIO,200.03,3,7,grossista,0,157,,21.35,0.00,26.25,25,24.34,26.24,22.9,REINSERISCI_prezzo_fb,0
990088445,BIOFLOR FORTE 30CPS VEGETALI,SLG,199.85,3,3,grossista,0,129,,22.64,0.00,28.52,24,25.81,28.51,25.9,REINSERISCI_prezzo_fb,0
979369840,NUTRIAGE EYE BALM 15ML,DCO,199.40,4,7,grossista,0,288,7,20.84,24.17,26.28,49,23.76,26.27,26.1,STANDALONE,0
980807224,MAGNESIO MIX 60CPS,GHS,199.11,3,6,grossista,0,40,4,16.59,19.43,19.65,26,18.91,19.64,18.4,STANDALONE,0
983173434,SERENITY PANTS SD BF EX S 14PZ,SER,199.10,1,2,grossista,0,16,,10.49,0.00,12.97,23,11.96,12.96,23.5,REINSERISCI_prezzo_fb,0
941581389,ARTROBOS 14BUST,UBL,199.01,2,6,MAGAZZINO,1,227,,14.64,18.01,18.90,37,16.69,18.89,29.0,STANDALONE,0
949879290,PROFLUID PET SCIROPPO 85ML,"",198.68,4,11,grossista,0,253,,10.97,12.72,14.36,36,12.51,14.35,30.8,STANDALONE,0
104349028,SERESTO*38CM CANI 1-8KG,SES,198.44,4,6,grossista,0,566,,25.72,30.86,29.24,64,29.32,29.23,13.6,NON_POSIZIONABILE,0
941693691,VITACALM TUTTA NOTTE F/R 30CPR,VTC,198.40,4,6,grossista,0,112,6,10.47,12.18,13.90,27,11.94,13.89,32.7,STANDALONE,0
972499457,ANASTEN PLUS 20STICK,ERK,198.16,4,8,MAGAZZINO,1,238,,15.95,19.38,18.73,40,18.18,18.72,17.4,VIA_PC,0.66
926080161,PROVASEN FORTE 18BUST,"",198.11,3,6,grossista,0,248,,14.71,17.06,19.55,43,16.77,19.54,32.8,STANDALONE,0
951365131,ANTHELIOS UVMUNE OIL  SPF50+,LAR,198.11,5,13,grossista,0,200,,14.81,0.00,15.21,36,16.88,15.20,2.6,NON_POSIZIONABILE,0
932711791,GUNAMINOFORMULA 42BUST,GNA,197.95,2,2,grossista,0,38,,60.81,71.15,54.57,44,68.11,54.56,-10.3,NON_POSIZIONABILE,0
940094105,BIOKAP B SHAMPOO A/FORF TRIC,BKP,197.67,3,7,grossista,0,95,,8.10,0.00,10.55,25,9.56,10.54,30.1,REINSERISCI_prezzo_fb,0
981365416,ENTERELLE PLUS 24BUST STICK,ERL,197.11,4,9,MAGAZZINO,1,76,,12.87,15.83,16.19,52,14.67,16.18,25.7,STANDALONE,0
934013172,PROLIFE LACTOBACILLI 10FL 8ML,PRL,196.85,8,24,MAGAZZINO,1,1224,,4.33,5.46,5.14,38,5.11,5.13,18.5,VIA_PC,0.33
952088033,PHYSIOMANCE MINCIBOOST G 500ML,0Z1,196.79,3,9,grossista,0,89,,21.08,0.00,29.07,16,24.03,29.06,37.9,REINSERISCI_prezzo_fb,0
989242641,HIPP IMMUNO GOCCE 20ML,HIP,196.64,1,4,grossista,0,2734,,17.58,21.09,15.94,32,20.04,15.93,-9.4,NON_POSIZIONABILE,0
935737357,ANSIODEP GTT 20ML,AEP,196.54,2,8,MAGAZZINO,1,4104,,10.23,12.58,12.74,46,11.66,12.73,24.4,STANDALONE,0
935786739,STIMULFOS PET LINE CANE 30CPR,SUO,196.46,4,5,grossista,0,17,10,18.86,22.05,23.38,32,21.50,23.37,23.9,STANDALONE,0
004905143,"PLACENTEX*SOL CUT 10F 0,75MG","",196.37,3,6,grossista,0,14,1,14.85,17.74,19.74,20,16.93,19.73,32.9,STANDALONE,0
944886353,QZU 30CPR,"",196.23,2,5,grossista,0,53,6,17.02,19.86,22.98,28,19.40,22.97,35.0,STANDALONE,0
944889068,PROGENY PET 60BUST,NBF,196.17,3,3,grossista,0,146,7,30.27,35.15,37.65,30,33.90,37.64,24.3,STANDALONE,0
951890476,REALPLUSVIS-T 100PAST,GIO,196.10,1,6,grossista,0,36,,16.67,0.00,22.17,14,19.00,22.16,32.9,REINSERISCI_prezzo_fb,0
909005631,OMEGA PET 100ML,NBF,195.69,5,6,grossista,0,137,,17.24,20.00,22.04,51,19.65,22.03,27.8,STANDALONE,0
944725694,DERMOLIVO OVULI VAGINALI 10PZ,"",195.60,3,7,MAGAZZINO,1,171,,13.14,16.16,16.36,25,14.98,16.35,24.4,STANDALONE,0
970337453,REV RESOLVE CAPSULE,R2R,195.59,3,5,grossista,0,83,6,17.22,20.56,22.90,24,19.63,22.89,32.9,STANDALONE,0
933061970,MESOXAN 30CPR,0MP,195.25,3,4,grossista,0,27,5,15.81,18.62,20.70,27,18.02,20.69,30.9,STANDALONE,0
987646991,NOTROBEN 500 20STICK PACK OROS,"",195.24,3,4,grossista,0,302,4,20.45,23.79,27.53,28,23.31,27.52,34.6,STANDALONE,0
933484178,LONGLIFE D COMPLEX 1000 60CPR,LNG,195.16,6,9,grossista,0,238,7,13.27,15.40,16.11,38,15.13,16.10,21.3,STANDALONE,0
950612337,GLU 1000 DIETPRO 30CPR,BY2,195.08,2,7,grossista,0,163,,11.74,0.00,15.61,16,13.38,15.60,32.9,REINSERISCI_prezzo_fb,0
980626752,CERAVE CREMA IDRAT P SEC PUMP,CV9,195.05,4,13,grossista,0,133,,15.48,18.11,17.30,60,17.65,17.29,11.7,NON_POSIZIONABILE,0
924824244,DUOMEGA CANI GRANDI 30CPS,CD7,194.86,4,7,grossista,0,653,,20.47,24.57,23.38,43,23.34,23.37,14.2,VIA_PC,1.20
984504656,ALOCROSSGEL SOLUZIONE OFT 8ML,OFH,194.86,3,9,grossista,0,175,9,14.37,16.75,18.45,33,16.38,18.44,28.3,STANDALONE,0
935669489,VIDERMINA PREBIOTIC OVULI 10PZ,VID,194.79,4,11,grossista,0,355,,12.36,15.21,13.95,44,14.09,13.94,12.8,NON_POSIZIONABILE,0
986075289,CALMINA BUONAPET FLACONE 60G,"",194.77,2,5,MAGAZZINO,1,175,,21.07,25.60,23.73,36,24.02,23.72,12.6,NON_POSIZIONABILE,0
987773114,OMOCISTEINA STOP MTHFRT180PAST,GIO,194.77,2,6,grossista,0,49,,16.65,0.00,22.05,14,18.98,22.04,32.4,REINSERISCI_prezzo_fb,0
983533807,XERIAL 10 LAIT 400ML,SVR,194.76,3,8,MAGAZZINO,1,164,,17.30,21.02,19.39,54,19.72,19.38,12.0,NON_POSIZIONABILE,0
944670823,ANONET LIQUIDO 200ML,ANO,194.75,7,23,MAGAZZINO,1,627,,7.56,9.00,7.11,40,8.93,7.10,-6.1,NON_POSIZIONABILE,0
950612034,DEFLUX FAST 30CPR MASTIC,"",194.53,2,6,grossista,0,103,,14.30,0.00,19.02,27,16.30,19.01,32.9,REINSERISCI_prezzo_fb,0
951026665,SEBAK MATT CREMA OPACIZZ SPF30,"",194.51,4,10,grossista,0,162,,15.87,0.00,22.53,22,18.09,22.52,41.9,REINSERISCI_prezzo_fb,0
940037498,FUSION GEL SPORT SPF50 100ML,ISD,194.20,2,7,grossista,0,29,,20.15,24.19,21.52,32,22.97,21.51,6.7,NON_POSIZIONABILE,0
950265292,VITALMIX PRONTA ENERGIA 20BUST,VLX,194.17,4,11,grossista,0,160,7,8.47,10.15,10.37,34,9.99,10.36,22.3,STANDALONE,0
984814588,NUTRIXAM FMS 30BUST,NAD,194.10,3,5,grossista,0,308,,24.67,29.61,26.60,39,28.12,26.59,7.8,NON_POSIZIONABILE,0
981075346,LEGART UP 120CPR,2L4,193.95,2,3,grossista,0,162,6,38.42,44.59,44.38,29,43.03,44.37,15.5,VIA_PC,0.22
939920031,ARTELAC REBALANCE GTT OCULARI,ATC,193.57,6,8,MAGAZZINO,6,2458,,12.64,15.55,13.76,52,14.41,13.75,8.8,NON_POSIZIONABILE,0
945025132,ONDEFENCE PLUS 30CPR,"",193.52,3,4,grossista,0,129,7,14.72,17.36,19.47,24,16.78,19.46,32.2,STANDALONE,0
988253302,BONAVOX 30STICK PACK,4FD,193.45,2,4,grossista,0,31,,14.81,0.00,18.82,19,16.88,18.81,27.0,REINSERISCI_prezzo_fb,0
942501572,OSTACOL PLUS 30CPS,9T0,192.93,3,6,MAGAZZINO,1,288,,17.35,21.03,22.10,38,19.78,22.09,27.3,STANDALONE,0
902171495,IALUSOL GOCCE OCULARI 15ML,OHP,192.68,5,9,MAGAZZINO,1,249,,15.06,17.62,17.66,36,17.17,17.65,17.2,STANDALONE,0
105682088,FRONTPRO*3CPR 10-25KG 68MG,"",192.64,5,6,grossista,0,255,,24.74,29.69,26.83,40,28.20,26.82,8.4,NON_POSIZIONABILE,0
987653021,TRIPTOLINO GOCCE 30ML,"",192.35,3,6,grossista,0,198,5,15.70,18.44,22.33,30,17.90,22.32,42.2,STANDALONE,0
947384703,ISDINCEUTICS SALICYLIC RENEWAL,ISD,192.30,2,5,grossista,0,7,,42.71,51.26,42.81,23,47.84,42.80,0.2,NON_POSIZIONABILE,0
942602689,MGK VIS ORANGE ZERO ZUCC30BUST,MGK,192.26,3,13,grossista,0,102,,13.97,16.62,11.83,46,15.93,11.82,-15.4,NON_POSIZIONABILE,0
951098146,KELUAL DS INTENSIVE SH ANTIFOR,DUC,191.97,3,10,MAGAZZINO,24,154,,11.43,13.60,14.15,35,13.03,14.14,23.7,STANDALONE,0
981398959,HYALU B5 AQUAGEL SPF30 50ML,LAR,191.91,4,7,MAGAZZINO,4,104,,25.97,30.39,26.35,48,29.61,26.34,1.4,NON_POSIZIONABILE,0
906565546,LINFOMAP 60CPR,"",191.74,3,6,grossista,0,132,7,22.66,26.31,26.56,40,25.83,26.55,17.2,STANDALONE,0
983740022,EFFACLAR H ISO BIOME CREMA40ML,LAR,191.61,6,13,MAGAZZINO,10,471,,14.07,17.30,16.62,58,16.04,16.61,18.1,VIA_PC,0.69
978837437,CS ACQUA SOLARE IDRAT SPF50,VIC,191.53,3,11,grossista,0,32,,17.23,20.16,15.15,39,19.64,15.14,-12.1,NON_POSIZIONABILE,0
989376153,OCTILIA SALVIETTE PERIOCULARI,OCT,191.39,4,12,MAGAZZINO,10,58,,11.10,13.66,10.11,31,12.66,10.10,-9.0,NON_POSIZIONABILE,0
905352528,"ALLEVYN ADHESIVE 12,5X12,5 10P","",191.14,2,3,grossista,0,87,1,21.55,25.84,28.25,25,24.57,28.24,31.0,STANDALONE,0
901466262,TURNOVER CREMA DERMATOLOGICA,T0L,191.06,3,7,MAGAZZINO,1,210,,9.48,11.66,12.58,40,11.19,12.57,32.6,STANDALONE,0
906791660,SERANS DISTENSIVO 20CPR,A4F,190.78,3,5,grossista,0,162,5,12.09,14.39,16.08,36,13.78,16.07,32.9,STANDALONE,0
971737566,AXIMAGNESIO 100CPR,SWB,190.77,2,8,grossista,0,194,,17.17,20.61,18.89,57,19.57,18.88,10.0,NON_POSIZIONABILE,0
951571684,DERCOS TECHNIQUE SH ENERG REF,VIC,190.74,5,16,grossista,0,100,,11.58,0.00,12.01,26,13.20,12.00,3.6,NON_POSIZIONABILE,0
971754142,MISCELA 3 OLII LASS 1L MD,S3L,190.60,3,13,grossista,0,17,7,11.40,13.51,13.53,28,13.00,13.52,18.6,STANDALONE,0
950995819,MAGSOL 5 VITAL 30BUST,HN0,190.24,3,6,grossista,0,34,,17.25,0.00,19.26,27,19.67,19.25,11.6,NON_POSIZIONABILE,0
951552506,ZREEN MAGNESIO L-TREONATO90CPS,ZRV,190.10,3,4,grossista,0,64,,30.80,0.00,39.82,27,34.50,39.81,29.3,REINSERISCI_prezzo_fb,0
950425850,TENDOL C 30BUST,"",190.06,1,4,grossista,0,67,,26.16,0.00,32.85,21,29.82,32.84,25.5,REINSERISCI_prezzo_fb,0
903541237,PROTHER 30BUST 10G,P0H,190.05,2,2,grossista,0,107,12,62.17,73.35,67.73,30,69.63,67.72,8.9,NON_POSIZIONABILE,0
904008137,GAMMA CALENDULA CREMA 75ML,OTI,189.98,1,3,grossista,0,9,4,20.30,23.96,22.12,17,23.14,22.11,8.9,NON_POSIZIONABILE,0
932709809,PLURAMIN12 ADVANCED 14BUST,0LU,189.72,4,5,MAGAZZINO,1,413,,14.28,15.75,17.59,41,16.28,17.58,23.1,STANDALONE,0
924083569,MAGNESIO SUPREMO LIMONE 150G,NPO,189.61,6,16,MAGAZZINO,1,1680,,10.96,13.48,12.41,73,12.49,12.40,13.1,NON_POSIZIONABILE,0
979406699,PERSPIREX ORIGINAL ANTITR ROLL,PER,189.43,7,17,MAGAZZINO,1,952,,11.08,13.18,11.90,58,12.63,11.89,7.3,NON_POSIZIONABILE,0
907079091,TURNOVER INTIMO 30ML,T0L,189.40,5,10,MAGAZZINO,1,131,,12.28,15.10,15.12,38,13.99,15.11,23.0,STANDALONE,0
989414521,RETINORM FLASH 30STICK,"",189.38,2,5,grossista,0,256,,15.99,0.00,12.79,20,18.23,12.78,-20.1,NON_POSIZIONABILE,0
986146886,100% CREATINE TABS 120CPR,NAD,189.28,4,11,grossista,0,502,,15.79,18.94,15.54,37,18.00,15.53,-1.6,NON_POSIZIONABILE,0
987867809,ZREEN VITAMINA K2 20ML,ZRV,189.13,1,3,grossista,0,8,,26.19,0.00,31.69,24,29.86,31.68,21.0,REINSERISCI_prezzo_fb,0
987867431,ZREEN MAGNESIO GLICINATO120CPS,ZRV,188.90,2,6,grossista,0,175,,19.97,0.00,25.98,27,22.77,25.97,30.0,REINSERISCI_prezzo_fb,0
934481680,MICETRIN 30BUST,"",188.50,1,4,grossista,0,36,5,44.28,52.38,52.39,26,49.59,52.38,18.3,STANDALONE,0
941155893,PROIDEMA DREN 200ML,"",188.41,4,8,grossista,0,165,,16.75,19.43,21.60,36,19.10,21.59,28.9,STANDALONE,0
909861775,OMEGA PET 60PRL,NBF,187.96,2,5,grossista,0,186,,15.94,18.49,21.00,55,18.17,20.99,31.7,STANDALONE,0
972195921,LENODIAR ADULTI 20CPS 500MG,LNR,187.41,4,5,grossista,0,224,,10.74,13.21,11.79,60,12.24,11.78,9.7,NON_POSIZIONABILE,0
907315749,CLINNIX INTIMO DET GINECOL,CNN,187.33,6,7,MAGAZZINO,1,54,,16.68,19.51,19.61,39,19.01,19.60,17.5,STANDALONE,0
926827775,SEROBIOMA 24CPS,BRH,187.33,3,12,grossista,0,772,,13.34,16.41,16.39,64,15.21,16.38,22.8,VIA_PC,0.03
987411788,RILASTIL ULTRA 100 PROT 50ML,RIL,186.89,7,12,grossista,0,330,,14.40,17.71,15.06,48,16.42,15.05,4.5,NON_POSIZIONABILE,0
924221548,MIGLIOCRES 60+60CPS PROMO,F&F,186.62,4,10,grossista,0,106,,13.00,15.99,16.49,55,14.82,16.48,26.8,STANDALONE,0
950479853,SEDIVITAX NOTTE ADVANCED 50CPR,ABO,186.62,4,4,grossista,0,92,,13.02,0.00,15.07,33,14.84,15.06,15.7,REINSERISCI_prezzo_fb,0
935594604,ARTELAC REACTIVE MULTIDOSE10ML,ATC,186.55,7,11,MAGAZZINO,2,1375,,16.15,19.62,16.75,53,18.41,16.74,3.7,NON_POSIZIONABILE,0
947281085,MULTIQUIET BALANCE 240ML,HUM,186.51,3,7,grossista,0,190,,19.95,23.15,22.39,30,22.74,22.38,12.2,NON_POSIZIONABILE,0
983513704,KUKIDENT ULTIMATE FRESCO 57G,KUK,186.31,3,6,MAGAZZINO,67,1359,,8.15,9.70,11.59,56,9.62,11.58,42.1,STANDALONE,0
908754359,OLIO DI RICINO FARMACOPEA UFFICIALE 120 ML,"",186.20,1,6,MAGAZZINO,2,87,,2.98,3.87,4.89,17,3.51,4.88,63.8,STANDALONE,0
904707510,MIDROLAX POLVERE 80G,MID,186.18,2,2,MAGAZZINO,1,381,,6.09,7.50,6.05,32,7.19,6.04,-0.8,NON_POSIZIONABILE,0
905724011,CISTIX 10BUST STICK PACK,"",186.08,3,8,grossista,0,123,2,13.55,15.73,17.86,53,15.45,17.85,31.7,STANDALONE,0
938989249,RINOSTIL GOCCE NASALI 30ML,DE5,185.66,3,12,MAGAZZINO,1,464,,14.56,17.91,18.84,55,16.60,18.83,29.3,STANDALONE,0
013046038,ENTEROGERMINA*OS 10FL 2MLD/5ML,ENT,185.64,5,18,MAGAZZINO,95,494,9,7.59,9.59,10.51,63,8.96,10.50,38.3,STANDALONE,0
935334298,COLONREST 20CPR,GVP,185.44,4,7,grossista,0,51,7,12.83,15.04,17.02,25,14.63,17.01,32.6,STANDALONE,0
023907025,BETADINE*SOLUZ VAG 5FL+5F+5CAN,BTD,185.23,2,9,MAGAZZINO,6,124,,10.18,12.41,9.76,42,11.60,9.75,-4.2,NON_POSIZIONABILE,0
