sku,nome,click7,spesa7,qty7,rev7,marg7,inc_fatt_pct,categoria,is_civetta,pos,stock
983374517,PHOTODERM NUDE TOUCH DORE',1,0.33,0,0.00,0.00,,0-vendite,f,99,2
050590025,IBEROGASTADVANCE*OS GTT 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,5
931001489,ZER% GLUTINE FUSILLI RISO BIO,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
973472691,DEROXEN PET LINE OTO 75ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
950837219,KIJIMEA FLORACARE 10CPS,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
908858234,PONTEFIX SET FISSAGGIO PONTI,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
947417073,RIDONNA RELAX 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
945102123,ACQUA PROFUMATA NEROLI VETIVER,1,0.33,0,0.00,0.00,,0-vendite,t,2,2
905897652,MEDILEN IPER CREMA 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
990759678,EUPHIDRA LIP ART DUO ANGURIA,1,0.33,0,0.00,0.00,,0-vendite,t,1,3
986465007,HYDRAPHASE HA UV LIGHT 40ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,3
950456347,SPIRIAL DEO DOUCHE REFILL400ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,2
034548141,VOLTAREN EMULGEL*GEL 60G 2%,1,0.33,0,0.00,0.00,,0-vendite,f,24,63
950836205,MAVOSTEN MAGNESIO 60CPS,1,0.33,0,0.00,0.00,,0-vendite,f,4,0
981048085,KARITE' BURRO PURO CRP/VIS/CAP,1,0.33,0,0.00,0.00,,0-vendite,t,2,1
924519681,IMMUNITY ASSIST TOTAL 70CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
986885097,MUNUS TEST HELICOBACTER PYLORI,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
975761356,POLIDENT AZIONE TOTALE 66CPR,1,0.33,0,0.00,0.00,,0-vendite,t,4,21
903035160,RESURGEN 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
983521131,BEURER 50STR GL48/GL49,1,0.33,0,0.00,0.00,,0-vendite,f,4,0
906282823,DEFENSOR ECO LOZIONE N/GAS 250,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
950276701,GIBAUD ORTHO CORS LOMB ACT V 1,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
985593793,RENAL COMBI POLVERE 240G,1,0.33,0,0.00,0.00,,0-vendite,f,25,0
926888785,VERTIGOVAL 20CPR,1,0.33,0,0.00,0.00,,0-vendite,f,36,0
977021916,KLORANE CREMA SUBLIMAT DOPOS,1,0.33,0,0.00,0.00,,0-vendite,t,1,1
984791956,LEVELIPDUO PLUS 28STICK,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
980459034,VIDERMINA LUBRIPIU' CR INTIMA,1,0.33,0,0.00,0.00,,0-vendite,t,2,5
951375613,LIPALT PLUS 20CPR,1,0.33,0,0.00,0.00,,0-vendite,f,20,0
978691703,KAMINOX SCIROPPO 60ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
971192834,VERGA D'ORO ESTR INTEGR 200ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
942843842,CAPELVENERE BIOSHAMPOO RIVIT,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
921394235,NATURAFLORA PLUS 60CPS VEG,1,0.33,0,0.00,0.00,,0-vendite,f,18,0
942872060,FILME GYNO V 6OV,1,0.33,0,0.00,0.00,,0-vendite,f,18,0
979278140,MIOXIN 4G 30BUSTE,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
952100218,EUPHIDRA TERRA ILLUMINANTE NAT,1,0.33,0,0.00,0.00,,0-vendite,t,1,2
903144677,SCHOLL EXPERT S SEPARADITA PIE,1,0.33,0,0.00,0.00,,0-vendite,t,5,10
906935186,TIGLIO TISANA 20BUST,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
949998280,ONLIFE 20BUST,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
947414381,NORMALIVER PET 50G,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
987331016,APROTEN SEDANI PROMO 500G,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
983721022,STRUMENTO VTRUST TD-4279 COMPL,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
924570169,XIPHASE SHAMPOO 250ML,1,0.33,0,0.00,0.00,,0-vendite,f,15,0
926392756,CATALITIC K 20AMP,1,0.33,0,0.00,0.00,,0-vendite,f,10,0
951313030,MINERALVIS 150PAST,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
904734264,FIDREN POLVERE 100G,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
986967533,XAMAMINA REFLUSSO 0-12 200ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,2
985910280,ARTIKOL CREMA 100ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
972320966,SALI DI ISCHIA CR MASS PAN/FIA,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
950952768,PUROFLOG SOLUZIONE OFT 10ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
932751480,FOTOKER ORALE PHARCOS 30CPR,1,0.33,0,0.00,0.00,,0-vendite,f,18,0
951468141,STABILE 30STICK OROSOLUBILI,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
951565682,CORNEANORM GOCCE OCULARI 10ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
989676123,GAVISPET GEL 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
980192177,ACULIPON 600 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
931972754,EUPH FILLER SUPR JALURON 4000,1,0.33,0,0.00,0.00,,0-vendite,t,4,1
986329377,ENTEROLACTIS FIBRA LIQUIDA12FL,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
986958318,RVLIFT LIFT TISANA 50ML RICAR,1,0.33,0,0.00,0.00,,0-vendite,t,6,5
980126318,VITREOBEN 20BUST,1,0.33,0,0.00,0.00,,0-vendite,f,9,0
901312254,LEM SFIGMO ANER,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
943245302,EUPH FILLER CR LIFTING,1,0.33,0,0.00,0.00,,0-vendite,t,1,2
922591274,NUTRIVA JALURONICOS 30CPR,1,0.33,0,0.00,0.00,,0-vendite,f,10,0
987492422,CH GIOCO FD PURRING CAT,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
935034330,EUMILL GOCCE OCUL PROTECTION,1,0.33,0,0.00,0.00,,0-vendite,t,1,43
950830556,ZYMEREX GONFIORE PLUS 28BUST,1,0.33,0,0.00,0.00,,0-vendite,f,7,0
980504068,VIS SPRAY CORPO 75ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
987043698,PSIPROTO NOCCIOLA 300G,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
930547346,Q10 SELEN VIT 24CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
902722228,EUPHIDRA SKIN REVEIL CR IDRORE,1,0.33,0,0.00,0.00,,0-vendite,t,1,1
986971380,GIBAUD ORTHO LIGAGIB GIN ART 2,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
932220205,RIBES PET ULTRA SHAMPOO/BALS,1,0.33,0,0.00,0.00,,0-vendite,f,14,0
951223686,ASTAXANTINA 120PAST HEMATOCOCC,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
922374335,FORTE 24CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
980248987,COLASIL 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951332713,DEFENCE COLOR LIFTING FONDOT04,1,0.33,0,0.00,0.00,,0-vendite,f,14,0
911023188,SIG 701 AG-BAP MS PA CRIS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
971377193,CORSETTO PLURIVAL 20CM XL,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
902684315,PERSPIREX FOOT LOT ANTITR PIED,1,0.33,0,0.00,0.00,,0-vendite,f,7,4
952051896,ORG PH CREMA VISO A/AGE 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
989869084,DEO PRO ACTIVE VAPO 100G PROMO,1,0.33,0,0.00,0.00,,0-vendite,t,5,3
025647013,TROSYD*CREMA DERM 30G 1%,1,0.33,0,0.00,0.00,,0-vendite,t,5,15
973270743,WELLION GALILEO STRIPS 10 KETO,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
971130582,MEDI 18 COLL-CAL SAB 3 1404CA,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
983036904,ALIGASTRIL GEL 20STICK,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
935057315,"BIOKAP NUTRIC 6,0 BIO TABACCO",1,0.33,0,0.00,0.00,,0-vendite,t,1,0
950064143,LINES SPEC TRAVERSA 80X180 15P,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
980455935,PASTA HOFFMANN SELLA NAT 75ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,1
990404701,NUXE RDM GOLD HONEY LIPCARE,1,0.33,0,0.00,0.00,,0-vendite,t,4,6
930212131,PENTA U10 CREMA 1000ML,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
989052788,TRIVIS UV 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
045951011,MUSCORIDOL*5CER MED 180MG,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
948087945,EUPHIDRA LOZIONE DS 100ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
987377090,VIDROSOL 1000 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
950952147,GHC MEDICAL TRATT PROTEIC PREV,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
938751649,PSORISDIN SHAMPOO,1,0.33,0,0.00,0.00,,0-vendite,f,24,0
989687975,FORMOLINE L112 64CPR,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
990453995,TENA PROSKIN SLIP MAXI L 24PZ,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
987437237,POLASE LIMONE 12BUST PROMO,1,0.33,2.00,12.24,0.19,3,inc-marg>100,f,7,22
020124121,"FENISTIL*0,1% GEL 30G",1,0.33,0,0.00,0.00,,0-vendite,t,4,13
987221304,PRO ORTHIC GUANTI ARTROSICI L,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
921508596,OMOCIS 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
988160471,ZZZQUIL SONNO SPRAY 30ML,1,0.33,0,0.00,0.00,,0-vendite,f,18,23
920891658,NEVRALGO 24CPR,1,0.33,4.00,79.76,0.00,0,inc-marg>100,f,1,0
990906176,HELENA 2027 PERFUME 50 ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
951047354,PSIPROTO MAMMA100CPR GASTRORES,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
947073716,RILASTIL XEROLACT BALS SP400ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,69
976100988,NEOSAME 20CPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
986460754,PAMPERS PROG MIDI 27PZ,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
987389917,PLAQTIV+ ORAL CARE 64SALV DENT,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
935679959,GRAN MAGNESIO 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
907296925,LADYGLORIA 18 GAMB 140 DAI 5,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951862907,BIOCLIN DEO 24H VAPO SP NF PRO,1,0.33,0,0.00,0.00,,0-vendite,t,1,8
934825237,MULTICENTRUM PRE MAMMA 30CPR,1,0.33,0,0.00,0.00,,0-vendite,f,17,4
905332817,EUPHIDRA AMIDO SHAMPOO OLIO,1,0.33,0,0.00,0.00,,0-vendite,t,5,9
937253666,FERNAPYD 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
982003624,VASOTONIK 20BUST,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
903187452,ESTROMINERAL SERENA 40CPR,1,0.33,0,0.00,0.00,,0-vendite,t,3,1
983039924,AVENE SOL CREMA SPF50+ 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,1
952044170,DENSITIUM BI SERUM RICARICABIL,1,0.33,0,0.00,0.00,,0-vendite,t,2,4
975201373,PROSTARID 30PRL,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
904359989,DILATAN PLUS DIL ANAL 30 1PZ,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
951123607,OLIO RICINO PURO 200ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
940005655,PANTAVIS METABOLICO 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
907254751,IDEAL SOLEIL AUTOABBR VISO/CRP,1,0.33,0,0.00,0.00,,0-vendite,t,1,3
982182949,FORTIMEL ADVANCED FRA 4X200ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
924874579,ACTINICA LOTION 80ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
951272564,SALI DI ISCHIA PROF FICO SELV,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
032040014,COLLIRIO ALFA OCCHIO SEC*20FL,1,0.33,0,0.00,0.00,,0-vendite,f,19,2
952099618,EUPHIDRA GLOSS VOL BRIL PERLA,1,0.33,0,0.00,0.00,,0-vendite,t,1,3
906038664,SANOTINT LIGHT BION SCU DOR 77,1,0.33,0,0.00,0.00,,0-vendite,f,6,0
982143366,DOAGYN OVULI VAGINALI 10PZ,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
990454833,BLANX MED SMILE BEAUTY WHITEN,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
950975856,MACULA START 30CPR RM,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
950062582,HYPERNASE NASAL SPRAY AD 15ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
933462855,FLEBOGELAR 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
912258163,MEDI 18 UOMO G.COTO BLU 2 1830,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
904689700,RIGENAMED PLUS RIGEN/RISTR15ML,1,0.33,2.00,24.04,0.00,1,inc-marg>100,f,99,0
925369100,THROMBOSIS 18 ISP GAMB M CORTO,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
981448968,EXOMEGA CONTROL GEL 2IN1 200ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
922556194,FORTIMEL COMPACT PRO CAFF4BOTT,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
942062148,ESPERSOL OTO GOCCE 20ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
972522674,ELASTOVEN 20BUST,1,0.33,0,0.00,0.00,,0-vendite,f,14,0
982593170,"OCUTEARS HYDRO+ 0,4% 15X0,35ML",1,0.33,0,0.00,0.00,,0-vendite,t,2,0
990647455,PHYSIOMANCE GASTRO PROT 60CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
984703102,PARODONTAX COLLUTORIO PROT GEN,1,0.33,0,0.00,0.00,,0-vendite,f,11,8
971192859,TIGLIO ESTRATTO INTEGRALE200ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
909376624,UNDECIN A DETERGENTE 200ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
909005631,OMEGA PET 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
936169503,AURASTOP 20BUST,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
944841055,LONGLIFE MORINGA BIO 100CPS VE,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
941802100,PIOIMM 20CPR,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
900975335,ACIDO PANTOTENICO 1000 MG,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
912256082,KRIN UP SHAMPOO ANTICADUTA,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
903437251,NUGEL IDROGEL FLUIDO 25G 2PZ,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
982951269,KERTYOL PSO BALSAMO IDRAT QUOT,1,0.33,0,0.00,0.00,,0-vendite,t,1,4
922554720,LYSI OMEGA3 LIQUID LIM 240ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
935057467,"BIOKAP NUTRICDEL 4,0 CAST NAT",1,0.33,0,0.00,0.00,,0-vendite,t,4,0
902777818,SOWASH IDROPULSORE RIC 2PZ,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
906953575,GEHWOL BALS PIEDI P/SEC 75ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
924124391,"CICAPLAST LEVRES 7,5ML",1,0.33,0,0.00,0.00,,0-vendite,f,33,0
980287080,DEFENCE HAIR SHAMPOO SEC PURIF,1,0.33,0,0.00,0.00,,0-vendite,t,2,4
947250763,TIMODORE CEROTTO MICOSI UNGHIE,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
990374326,ZEFYROS GHIMAS 60CPS,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
950441030,CLOG SUPERCOMF B/S BYC U WHI38,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
105190019,PREVENDOG*COLLARE CANI PICCOLI,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
944025396,EUPH COLORPRO XD646 CANNEL,1,0.33,0,0.00,0.00,,0-vendite,t,5,4
934408624,BIOMINERAL ONE LACTO PLUS30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,5,5
941971475,BIOCLIN DEO INTIMATE SPR PROF,1,0.33,0,0.00,0.00,,0-vendite,t,3,2
951484738,NUXE HYALU BOOST KIT SIERO+CR,1,0.33,0,0.00,0.00,,0-vendite,t,3,7
970939928,DRENADROPS SOL IAL 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
984569867,"SHINE ON HSPLUS BIONDO SCU6,00",1,0.33,0,0.00,0.00,,0-vendite,t,1,5
973042118,HYALU B5 CREMA 40ML,1,0.33,0,0.00,0.00,,0-vendite,t,5,5
986971531,GIBAUD ORTHO J GIN ZEROG 1,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951598820,SEBIUM GEL MOUSSANT 400ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,7
981989623,DERCOS SHAMPOO PSOLUTION 200ML,1,0.33,2.00,24.00,-1.54,1,inc-marg>100,f,42,0
988027847,XERIAL GOMMAGE CORPS 100G,1,0.33,0,0.00,0.00,,0-vendite,t,1,2
921383295,TIODET-ZNP DETERGENTE 200ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
945140111,EUPH TEMPERAMATITE ANT MAT,1,0.33,0,0.00,0.00,,0-vendite,t,4,3
021528157,"TAMARINE*MARMEL260G 80+3,9MG/G",1,0.33,0,0.00,0.00,,0-vendite,f,99,1
909051171,SANOTINT TINTURA CAPELLI 14,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
900350657,EMERGENCY ESS AUSTRALIAN 30ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
933080196,RESVIS FLUID XR BIOFUTURA 12BU,1,0.33,0,0.00,0.00,,0-vendite,f,99,2
908693880,MELLIS BIO-SHAMPOO 200ML,1,0.33,0,0.00,0.00,,0-vendite,f,26,2
970139768,BARINUTRICS CALCIO AR/LIM90CPR,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
945140162,EUPH COLORPRO XD 807 BIOND,1,0.33,0,0.00,0.00,,0-vendite,t,1,1
927456665,OSTODOL 24CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
978835433,ACUTON 120CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
023907013,BETADINE*SOLUZ VAG 125ML 10%,1,0.33,0,0.00,0.00,,0-vendite,f,99,1
951086432,LIBICARE MENO 60CPS,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
932217072,STEVIA EDULCOR 200CPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
981042981,RILASTIL XEROLACT PB BALS400ML,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
931351593,KAMILA COMFORT 140D NERO 2,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
935633964,LONGLIFE CARCIOFO 60CPS VEG,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
986971479,GIBAUD ORTHO LIGAGIB OPE GIN5,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
986474613,SCHOLL EXPERTCARE ESFOL TALLON,1,0.33,0,0.00,0.00,,0-vendite,t,1,1
023907025,BETADINE*SOLUZ VAG 5FL+5F+5CAN,1,0.33,0,0.00,0.00,,0-vendite,f,99,2
903980530,AVENE ACQUA TERMALE SPR 150ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,1
981042904,RILASTIL SUN PPT 50+ CR VEL,1,0.33,0,0.00,0.00,,0-vendite,t,5,4
101759013,OTOPET Flac.130g Gtt.,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951336193,LACTOFLORENE BIMBI 12FL,1,0.33,0,0.00,0.00,,0-vendite,t,3,23
987646573,ZANZATEN STRONG 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
905733440,INOCOMPLEX 60CPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
906272885,STRUVA 35 AG BIANCO3 1PZ H932,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
924297930,IPPOCASTANO LIQ ANAL GEMMO 10+,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
026630020,"IRIDINA DUE*COLL 10ML 0,5MG/ML",1,0.33,0,0.00,0.00,,0-vendite,t,2,35
982683334,RIGENERA CREMA RISTRUTT 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
905042382,PAPAIA OROSORUBILE 30BUST,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
921115820,DERCOS SH DOLCEZZA MIN 400ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,6
970800254,TRIPLE LIPID RESTORE 2 4 2,1,0.33,0,0.00,0.00,,0-vendite,t,4,4
051342018,DICLOREUMACT*GEL 60G 20MG/G,1,0.33,0,0.00,0.00,,0-vendite,t,1,10
981505201,SYTRIDK2 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
983702301,SINTOS FORTE 15CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
974848590,BIOSCALIN NUTRICOL IST NERO,1,0.33,0,0.00,0.00,,0-vendite,t,1,5
927117212,URIAGE STRUCC WATERPROOF 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
990460545,GASTRIK PET SOSPENSIONE 60ML,1,0.33,0,0.00,0.00,,0-vendite,f,19,0
900498813,CLOREXYDERM SOL 4% SCHIUMA,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
990547844,PROBIOFLOR MAXI 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
985597412,VEBIX DERMOLINE CALEND DET INT,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
988654568,NODE P APAISANT 400ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,6
934845544,EDOVIS 20BUST,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
980448649,RETINOL B3 SIERO 30ML,1,0.33,0,0.00,0.00,,0-vendite,f,15,3
902659150,GEMMODERIVATO BETULLA LINFA 50,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
950150704,BIOSCALIN TOTAL CARE SH V200ML,1,0.33,0,0.00,0.00,,0-vendite,f,4,4
970430070,ETAS CORPO 200ML,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
975427321,GIBAUD CLASSIC CINT POSTOP LE2,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
909966588,BIO VITAE NORM 30G ASTRUM,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
984645059,CERAVE SIERO ANTI SEGNI RETIN,1,0.33,0,0.00,0.00,,0-vendite,t,4,5
943376689,ALOMAP 175G,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
925514729,TS50 BIANCOSPINO COMP 1 20ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
979044880,RELAX UNI 70 PA CAMEL M,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
923744256,IMMUNOTHER 30 BUSTE,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
976014668,SYNOQUIN EFA M BREED 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
986963205,SCUDOVARIS GAMB CLASS STD K1 5,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
950939102,LEVIALIFE CREMA 75ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
913438305,NEW BONUS PUNCHED BYCAST BI 43,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
987833148,PURO EPITHEL GEL OFTALMICO 10G,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
985919455,GOOVI SIERO CON BIOPEPTIDI,1,0.33,0,0.00,0.00,,0-vendite,t,4,3
930501996,TRAUMI FANGO MINERALE 5BUST,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
920891847,DOLODIE CREMA 75ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
970441832,XEMOSE C8+ CREMA VISO 40ML,1,0.33,0,0.00,0.00,,0-vendite,f,16,3
913500575,Durex Intense Pure Fantasy,1,0.33,0,0.00,0.00,,0-vendite,t,4,1
951991177,KLORANE BALS CHIN CRES200ML PL,1,0.33,0,0.00,0.00,,0-vendite,t,4,4
913588341,POLFIT POLSIERA SEMPL 19 SX L,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
941182394,FARMEX TRAV ASSORB 80X180 15PZ,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
985774456,DYNAMO D MEDIUM 20 STICK,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
950150589,BIOSCALIN MENOPAUSA SH RI400ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,6
975937715,VEMAG GASTRO 20STICK,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
935131211,MAALOX REFLURAPID 40CPR MASTIC,1,0.33,0,0.00,0.00,,0-vendite,t,20,4
901482392,LACTIS B-COMPLEX 8FL 10ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
973293145,FIXOMULL STRETCH M10X10CM,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
910856715,TESMED CARICABATTERIA MAX5/830,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
900975210,VITAMINA B1 TIAMINA 300 MG,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
931852178,OZONIA 15 LIPOGEL OZONO 35ML,1,0.33,0,0.00,0.00,,0-vendite,f,7,0
950905164,DONNA EXTRA 50G PASTIGLIE,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
985818994,CERAVE CREMA VISO IDRAT SPF30,1,0.33,0,0.00,0.00,,0-vendite,f,15,5
926831153,HELIONORM ORAL 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
940885837,AVENE BODY BALSAMO CORPO 250ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,4
951268768,QUIXX DELICATE SOL IRRIG NAS,1,0.33,0,0.00,0.00,,0-vendite,f,21,0
921148324,POTASSIUM COMPOSITUM 180PAST,1,0.33,0,0.00,0.00,,0-vendite,f,17,0
900589286,OTOVENT 5PALLONCINI+1CANNULA,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
989635545,SCHOLL FREEZE AWAY MAX VERRUCH,1,0.33,0,0.00,0.00,,0-vendite,t,1,9
